game_id,date,opponent,is_home,leafs_score,opponent_score,result,total_goals,rest_days,opp_win_pct,opp_goals_per_game,opp_goals_against_per_game,opp_points,opp_l10_wins,leafs_standing_points,leafs_pp_pct,leafs_pk_pct,leafs_corsi_pct,leafs_fenwick_pct,leafs_pdo,leafs_shots_pg,leafs_shots_against_pg,leafs_faceoff_pct,leafs_save_pct,leafs_shooting_pct,leafs_zone_start_pct,opp_pp_pct,opp_pk_pct,opp_corsi_pct,opp_pdo,opp_save_pct
2019020825,2020-02-05,NYR,0,3,5,L,8,2,0.5,3.26,3.22,54,6,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2199,0.7787,0.4662,1.0067,0.9192
2019020839,2020-02-07,ANA,1,5,4,W,9,2,0.404,2.58,3.1,47,4,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1467,0.77,0.4857,0.9937,0.9159
2019020845,2020-02-08,MTL,0,1,2,L,3,1,0.453,3.09,3.06,55,6,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2,0.8,0.5,1.0,0.91
2019020867,2020-02-11,ARI,1,3,2,W,5,3,0.481,2.81,2.74,59,2,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1826,0.8052,0.4774,1.0017,0.9274
2019020881,2020-02-13,DAL,1,2,3,L,5,2,0.586,2.72,2.53,73,7,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2148,0.7969,0.4881,1.0028,0.9296
2019020901,2020-02-15,OTT,0,4,2,W,6,2,0.328,2.62,3.4,49,2,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1422,0.7609,0.4835,0.99,0.9139
2019020913,2020-02-16,BUF,0,2,5,L,7,1,0.448,2.86,3.12,60,4,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1888,0.7459,0.4887,1.0031,0.918
2019020921,2020-02-18,PIT,0,2,5,L,7,2,0.625,3.32,2.7,76,6,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1974,0.8317,0.5119,1.0014,0.915
2019020933,2020-02-20,PIT,1,4,0,W,4,2,0.625,3.32,2.7,76,6,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1974,0.8317,0.5119,1.0014,0.915
2019020951,2020-02-22,CAR,1,3,6,L,9,2,0.579,3.26,2.79,69,6,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2128,0.837,0.5393,0.9974,0.914
2019020970,2020-02-25,TBL,0,4,3,W,7,3,0.661,3.58,2.64,83,10,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.23,0.8265,0.5315,1.0224,0.9302
2019020987,2020-02-27,FLA,0,5,3,W,8,2,0.517,3.47,3.41,66,3,70,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2178,0.7822,0.5001,1.0023,0.9132
2019021003,2020-02-29,VAN,1,4,2,W,6,2,0.523,3.29,3.14,74,4,78,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2328,0.8036,0.4741,1.0106,0.9244
2019021028,2020-03-03,SJS,0,2,5,L,7,3,0.431,2.6,3.22,60,4,78,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1746,0.8571,0.5039,0.9741,0.8997
2019021041,2020-03-05,LAK,0,0,1,L,1,2,0.379,2.48,3.12,56,6,78,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.171,0.7737,0.5302,0.978,0.9134
2019021048,2020-03-06,ANA,0,1,2,L,3,1,0.4,2.58,3.15,60,4,78,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1467,0.77,0.4857,0.9937,0.9159
2019021070,2020-03-10,TBL,1,2,1,W,3,4,0.631,3.54,2.82,87,6,78,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.23,0.8265,0.5315,1.0224,0.9302
2020020003,2021-01-13,MTL,1,5,4,W,9,1,0.0,4.0,5.0,1,0,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020021,2021-01-15,OTT,0,3,5,L,8,2,1.0,5.0,3.0,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020027,2021-01-16,OTT,0,3,2,W,5,1,1.0,5.0,3.0,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020041,2021-01-18,WPG,1,3,1,W,4,2,1.0,4.0,3.0,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020056,2021-01-20,EDM,1,1,3,L,4,2,0.5,4.0,3.5,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020070,2021-01-22,EDM,1,4,2,W,6,2,0.5,4.0,3.5,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020087,2021-01-24,CGY,0,3,2,W,5,2,0.0,3.0,4.0,1,0,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020101,2021-01-26,CGY,0,4,3,W,7,2,0.0,3.0,4.0,1,0,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020116,2021-01-28,EDM,0,4,3,W,7,2,0.5,4.0,3.5,2,1,2,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020133,2021-01-30,EDM,0,3,4,L,7,2,0.455,3.45,3.73,10,5,15,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020171,2021-02-04,VAN,1,7,3,W,10,5,0.5,3.5,3.58,12,5,15,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020184,2021-02-06,VAN,1,5,1,W,6,2,0.5,3.5,3.58,12,5,15,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020200,2021-02-08,VAN,1,3,1,W,4,2,0.5,3.5,3.58,12,5,15,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020213,2021-02-10,MTL,0,4,2,W,6,2,0.667,4.33,2.67,14,6,15,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020235,2021-02-13,MTL,1,1,2,L,3,3,0.6,3.47,2.6,20,6,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020247,2021-02-15,OTT,1,5,6,L,11,2,0.235,2.35,4.06,9,3,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020262,2021-02-17,OTT,1,2,1,W,3,2,0.235,2.35,4.06,9,3,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020270,2021-02-18,OTT,1,7,3,W,10,1,0.235,2.35,4.06,9,3,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020284,2021-02-20,MTL,0,5,3,W,8,2,0.6,3.47,2.6,20,6,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020298,2021-02-22,CGY,1,0,3,L,3,2,0.533,2.93,2.67,17,6,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020310,2021-02-24,CGY,1,2,1,W,3,2,0.533,2.93,2.67,17,6,24,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020335,2021-02-27,EDM,0,4,0,W,4,3,0.583,3.29,3.0,28,7,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020350,2021-03-01,EDM,0,3,0,W,3,2,0.583,3.29,3.0,28,7,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020360,2021-03-03,EDM,0,6,1,W,7,2,0.583,3.29,3.0,28,7,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020371,2021-03-04,VAN,0,1,3,L,4,1,0.36,2.88,3.4,20,3,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020384,2021-03-06,VAN,0,2,4,L,6,2,0.36,2.88,3.4,20,3,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020408,2021-03-09,WPG,1,3,4,L,7,3,0.619,3.29,2.71,27,6,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020422,2021-03-11,WPG,1,4,3,W,7,2,0.619,3.29,2.71,27,6,36,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020438,2021-03-13,WPG,1,2,5,L,7,2,0.607,3.32,2.93,36,6,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020443,2021-03-14,OTT,0,3,4,L,7,1,0.312,2.66,3.97,22,3,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020480,2021-03-19,CGY,1,3,4,L,7,5,0.483,2.76,2.93,31,5,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020490,2021-03-20,CGY,1,2,0,W,2,1,0.483,2.76,2.93,31,5,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020521,2021-03-25,OTT,0,3,2,W,5,5,0.312,2.66,3.97,22,3,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020536,2021-03-27,EDM,1,4,3,W,7,2,0.581,3.32,2.94,36,5,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020551,2021-03-29,EDM,1,2,3,L,5,2,0.581,3.32,2.94,36,5,40,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2703,0.8171,0.4926,1.0009,0.9163
2020020566,2021-03-31,WPG,0,3,1,W,4,2,0.595,3.24,2.76,46,5,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020581,2021-04-02,WPG,0,2,1,W,3,2,0.595,3.24,2.76,46,5,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020603,2021-04-04,CGY,0,4,2,W,6,2,0.432,2.59,3.03,35,4,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020608,2021-04-05,CGY,0,5,3,W,8,1,0.432,2.59,3.03,35,4,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020622,2021-04-07,MTL,1,3,2,W,5,2,0.485,3.27,2.67,41,5,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020646,2021-04-10,OTT,1,6,5,W,11,3,0.324,2.57,3.76,28,3,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020660,2021-04-12,MTL,0,2,4,L,6,2,0.485,3.27,2.67,41,5,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020669,2021-04-13,CGY,1,2,3,L,5,1,0.432,2.59,3.03,35,4,49,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1829,0.8023,0.5295,1.0003,0.9155
2020020682,2021-04-15,WPG,1,2,5,L,7,2,0.614,3.27,2.66,57,6,60,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020697,2021-04-18,VAN,0,2,3,L,5,3,0.432,2.7,3.24,35,6,60,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020710,2021-04-20,VAN,0,3,6,L,9,2,0.432,2.7,3.24,35,6,60,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020726,2021-04-22,WPG,0,5,3,W,8,2,0.614,3.27,2.66,57,6,60,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020749,2021-04-24,WPG,0,4,1,W,5,2,0.614,3.27,2.66,57,6,60,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2020020775,2021-04-28,MTL,0,4,1,W,5,4,0.46,2.9,2.9,55,5,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020792,2021-04-29,VAN,1,4,1,W,5,1,0.422,2.64,3.27,41,3,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020806,2021-05-01,VAN,1,5,1,W,6,2,0.422,2.64,3.27,41,3,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1742,0.7978,0.4628,0.9907,0.911
2020020819,2021-05-03,MTL,0,2,3,L,5,2,0.46,2.9,2.9,55,5,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020847,2021-05-06,MTL,1,5,2,W,7,3,0.46,2.9,2.9,55,5,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020862,2021-05-08,MTL,1,3,2,W,5,2,0.46,2.9,2.9,55,5,71,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2,0.8,0.5,1.0,0.91
2020020833,2021-05-12,OTT,0,3,4,L,7,4,0.411,2.8,3.39,51,7,77,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.1552,0.7895,0.4858,0.9876,0.9079
2020020741,2021-05-14,WPG,0,2,4,L,6,2,0.536,3.04,2.75,63,3,77,0.191,0.7914,0.5114,0.5187,1.0182,31.54,27.87,0.5103,0.9258,0.0924,0.5336,0.2235,0.8035,0.4794,1.0096,0.9272
2021020003,2021-10-13,MTL,1,2,1,W,3,1,0.0,1.0,3.5,0,0,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2,0.8,0.5,1.0,0.91
2021020008,2021-10-14,OTT,0,2,3,L,5,1,1.0,3.0,2.0,2,1,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1934,0.8032,0.479,0.9939,0.9172
2021020022,2021-10-16,OTT,1,3,1,W,4,2,1.0,3.0,2.0,2,1,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1934,0.8032,0.479,0.9939,0.9172
2021020035,2021-10-18,NYR,1,1,2,L,3,2,0.0,1.5,4.0,1,0,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2664,0.8185,0.4654,1.0126,0.929
2021020063,2021-10-22,SJS,1,3,5,L,8,4,0.5,3.0,3.0,50,5,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1898,0.852,0.4559,0.9898,0.914
2021020071,2021-10-23,PIT,0,1,7,L,8,1,0.5,5.0,3.5,3,1,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2066,0.8312,0.521,1.0042,0.9246
2021020087,2021-10-25,CAR,0,1,4,L,5,2,1.0,6.0,3.0,2,1,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2028,0.8589,0.5572,1.0086,0.9233
2021020099,2021-10-27,CHI,0,3,2,W,5,2,0.0,2.5,4.0,1,0,2,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1918,0.7623,0.46,0.9885,0.9101
2021020118,2021-10-30,DET,1,5,4,W,9,3,0.444,3.22,3.44,10,4,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.163,0.7378,0.4614,0.9917,0.9083
2021020135,2021-11-02,VGK,1,4,0,W,4,3,0.5,2.62,3.25,8,4,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.184,0.774,0.5258,0.9958,0.915
2021020149,2021-11-04,TBL,1,2,1,W,3,2,0.556,3.22,3.33,11,5,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2294,0.8,0.502,1.0162,0.9246
2021020163,2021-11-06,BOS,1,5,2,W,7,2,0.571,2.57,2.86,8,4,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2113,0.8188,0.5428,0.9875,0.9156
2021020179,2021-11-08,LAK,1,1,5,L,6,2,0.333,2.67,3.0,7,3,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1581,0.7561,0.5347,0.9859,0.9167
2021020192,2021-11-10,PHI,0,3,0,W,3,2,0.571,3.57,3.0,9,4,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1255,0.7574,0.466,0.9943,0.9137
2021020207,2021-11-12,CGY,1,2,1,W,3,2,0.75,3.62,1.88,13,6,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.213,0.8367,0.5613,1.0054,0.9223
2021020211,2021-11-13,BUF,0,5,4,W,9,1,0.625,3.12,2.12,11,5,9,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2117,0.7642,0.4847,0.9881,0.9074
2021020232,2021-11-16,NSH,1,3,0,W,3,3,0.6,2.93,2.6,19,8,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2435,0.78,0.4917,1.0062,0.9196
2021020248,2021-11-18,NYR,1,2,1,W,3,2,0.6,2.8,2.87,21,6,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2664,0.8185,0.4654,1.0126,0.929
2021020261,2021-11-20,PIT,1,0,2,L,2,2,0.357,3.0,3.5,14,3,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2066,0.8312,0.521,1.0042,0.9246
2021020276,2021-11-21,NYI,0,3,0,W,3,1,0.417,2.33,2.75,12,5,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2212,0.8419,0.4604,1.0108,0.9257
2021020301,2021-11-24,LAK,0,6,2,W,8,3,0.533,2.8,2.47,18,7,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1581,0.7561,0.5347,0.9859,0.9167
2021020316,2021-11-26,SJS,0,4,1,W,5,2,0.5,2.79,2.93,15,3,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1898,0.852,0.4559,0.9898,0.914
2021020332,2021-11-28,ANA,0,5,1,W,6,2,0.562,3.56,2.75,21,7,21,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2192,0.808,0.478,0.9909,0.9114
2021020346,2021-12-01,COL,1,8,3,W,11,3,0.579,4.0,3.37,23,7,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2559,0.7979,0.5386,1.0113,0.9215
2021020375,2021-12-04,MIN,0,3,4,L,7,3,0.682,3.77,3.0,31,6,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2021,0.7552,0.5119,1.0213,0.921
2021020380,2021-12-05,WPG,0,3,6,L,9,1,0.455,2.73,2.77,24,4,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2105,0.75,0.494,0.9993,0.923
2021020389,2021-12-07,CBJ,1,5,4,W,9,2,0.6,3.35,3.25,24,5,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1864,0.7857,0.4778,0.9997,0.9089
2021020402,2021-12-09,TBL,1,3,5,L,8,2,0.571,3.19,2.86,28,6,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2294,0.8,0.502,1.0162,0.9246
2021020420,2021-12-11,CHI,1,5,4,W,9,2,0.333,2.14,3.19,16,6,35,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1918,0.7623,0.46,0.9885,0.9101
2021020448,2021-12-14,EDM,0,5,1,W,6,3,0.593,3.37,3.15,32,3,42,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2596,0.7994,0.5185,1.0017,0.9139
2021020567,2022-01-01,OTT,1,6,0,W,6,7,0.31,2.72,3.69,20,5,44,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1934,0.8032,0.479,0.9939,0.9172
2021020596,2022-01-05,EDM,1,4,2,W,6,4,0.562,3.44,3.22,38,2,44,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2596,0.7994,0.5185,1.0017,0.9139
2021020622,2022-01-08,COL,0,4,5,L,9,3,0.63,4.26,3.37,36,7,44,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2559,0.7979,0.5386,1.0113,0.9215
2021020643,2022-01-11,VGK,0,4,3,W,7,3,0.647,3.62,3.0,44,8,44,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.184,0.774,0.5258,0.9958,0.915
2021020649,2022-01-12,ARI,0,1,2,L,3,1,0.2,2.1,3.9,15,2,44,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.1386,0.75,0.4404,0.9957,0.9032
2021020674,2022-01-15,STL,0,6,5,W,11,3,0.579,3.5,2.76,49,7,51,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.275,0.8366,0.4646,1.0222,0.9194
2021020702,2022-01-19,NYR,0,3,6,L,9,4,0.641,2.9,2.46,54,6,51,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2664,0.8185,0.4654,1.0126,0.929
2021021211,2022-01-22,NYI,0,3,1,W,4,3,0.367,2.23,2.8,28,6,51,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2212,0.8419,0.4604,1.0108,0.9257
2021020752,2022-01-26,ANA,1,4,3,W,7,4,0.463,2.93,2.93,45,2,51,0.2587,0.8165,0.5335,0.5312,1.0021,34.28,30.63,0.5518,0.9094,0.0927,0.5109,0.2192,0.808,0.478,0.9909,0.9114
